rate,comment
width: 80%;,"Túi khá đẹp mắt, nhìn rất vintage. Nhưng túi hơi bé so với máy canon 50D của mình"
width: 80%;,túi đẹp
width: 60%;,"túi ok, nhưng dây có vẻ bị xù ko đẹp lắm"
width: 60%;,
width: 80%;,"Tiki giao hàng đúng hẹn. Sản phẩm được đóng gói cẩn thận.
Có tem BH và phụ kiện đầy đủ.
Sản phẩm dùng tốt. Đầy đủ các chức năng như mô tả."
width: 60%;,
width: 80%;,ok
width: 80%;,Ok
width: 60%;,
width: 80%;,Cái cam này mình xài dòng điện 24v được không shop?
width: 80%;,Sản phẩm đúng như mô tả. Sạc tốt nhưng cần kiểm tra thêm thời gian sử dụng của pin như thế nào thì mới đánh giá được.
width: 80%;,"Sp nhìn chất lượng, chắc chắn. Giao hàng chậm hơn 30 phút so với cam kết."
width: 60%;,
width: 80%;,
width: 80%;,"Miếng dán đẹp, khá dễ dán, không như miếng dán màn hình điện thoại. Áp vào ăn ngay, đièu chỉnh cũng dễ dàng. Tương đối dày. Chưa va đập nên ko biết chất lượng bảo vệ thế nào, nhưng mà mình cũng ko muốn sp bị va đập :D"
width: 80%;,"80k cho 1 cường lực - thì quá ổn.
Cường lực mỏng nhưng 80k thì không đòi hỏi hơn đc. Chất lượng tạm ổn - màn cảm ứng a6400 dùng vẫn mượt."
width: 80%;,"sản phẩm rất tốt, dán vào thích lắm, tuy nhiên giá này thì cần mua vài cái để cũ thì thay"
width: 80%;,"Miếng dán này rất khớp với sony 6400, dễ dáng. Còn chất lượng thì chưa biết sao."
width: 80%;,"Gắn cường lực cũng an tâm hơn, màn hình máy ảnh nên cũng ko quan tâm là mấy"
width: 80%;,"Sài tốt cho Sony A6400, 
Giá tốt, ok.
Tiki giao hàng nhanh."
width: 60%;,"Sản phẩm bình thg, vừa tầm giá, chất lượng hìn ảnh tạm được. Gia công không tốt lắm."
width: 60%;,khong co cong rau nen wifi khong manh. Hinh anh kem sac net khong nhu mong doi. Khong co huong dan bang tieng Viet nhu quang cao. De nghi tra hang.
width: 60%;,tiếng thu từ camera nghe kg rõ bị quăng quang nghe từ điện thoại nghe kg được
width: 80%;,mới sử dụng cảm thấy hài lòng đóng gói kĩ cẩn thận vừa túi tiền
width: 60%;,"Loại thẻ nhớ cho cam này ko tìm mua dc, Tiki có ko? Hỗ trợ giúp"
width: 80%;,tại sao cứ tải đc đến 20% là lại mất kết nối vậy ad
width: 80%;,hài lòng
width: 60%;,
width: 80%;,
width: 80%;,
width: 60%;,"Pin đúng như hình ảnh nhưng theo sử dụng thì rất nhanh hết, chưa bằng 1/2 thời gian của pin zin. Thôi thì tiền nào của nấy, mọi người mua thì nên xem xét trước^^"
width: 80%;,ĐÃ NHẬN HÀNG SÁNG NAY RỒI NHE SHOP.. NÓI CHUNG ỔN...
width: 80%;,
width: 80%;,
width: 60%;,
width: 60%;,"muốn hỏi shop mà ko có cách nào lh. Của mình khi chuyển sang lùi thì màn hình lúc thì chuyển ra màn hình chính có vạch, lúc lại không. kiểu như lúc nhận đc tín hiệu kích hoạt chế độ lùi, lúc lại không (thỉnh thoảng mới đc). mong shop sớm phản hồi và hướng dẫn mình cách khắc phục. 
Thân!"
width: 80%;,"mình mua combo cả gương + thẻ 574k, ra hàng lắp hết 220k. tổng hết 800k. đánh giá chất lượng tốt trong giá tiền, cam hành trình nét, cam lùi cũng nét nhưng có cảm giác hơi giật, chậm. thêm nữa là ko hiểu sao chỉ xem lại được clip hành trình gần nhất. khởi động lại xe thì cam ghi cái mới và đè lên clip cũ. nói chung là tốt, cảm ơn shop"
width: 80%;,"Đã nhận hàng và tự gắn ngay trong đêm, hàng chất lượng tốt so với giá. Tiki giao hàng nhanh, đóng gói cẩn thận. thank"
width: 60%;,dùng điện 24v đc ko ae
width: 80%;,Sản phẩm như hình đăng. Tốc độ ổn. Tiki giao hàng khá nhanh
width: 80%;,"Tốt, nhân viên giao hàng tận nơi nhanh, vui vẻ.Sẽ ủng hộ lâu dài"
width: 80%;,"Hàng không khác gì so với mua qua nhà phân phối tại việt nam, chất lượng đọc ghi thẻ test rất ok"
width: 80%;,"Tiki giao hàng nhanh, chỉ có thẻ nhớ thôi mà đóng gói kỹ càng."
width: 80%;,"Giao hàng nhanh, đúng sản phẩm, đúng chất luọng"
width: 80%;,Đang dùng trên máy game Nintendo 3ds xl thấy rất ổn.
width: 80%;,Tốt
width: 80%;,
width: 80%;,
width: 40%;,"Ổ cứ bị hư, windows và mac đều không recognize được ổ cứng, đều thông báo có lỗi với ổ vừa cắm vào. Format xong, chép dữ liệu vào dùng đc thời gian vẫn bị lại.
Làm mình mất nhiều dữ liệu."
width: 20%;,Sản phẩm sử dụng thực tế chấp nhận được. Giảm dc 10 độ so với intel stock. Nhưng sản phẩm là vsp t400i không đúng hình ảnh mô tả. Khó lắp hơn nhiều so với sản phẩm đúng cooler master
width: 40%;,"tôi nhận được bộ sp rồi nhưng thiếu mất 4 con ốc vặn đế, giờ không có cách nào để lắp vào. mong shop hỗ trợ gửi 4 con ốc"
width: 20%;,giá 320k lại bán tôi 520k là sao vậy. vừa lấy xong lun
width: 20%;,giao hàng thiếu ốc giờ k biết lắp làm sao
width: 40%;,hàng ko như ảnh
width: 20%;,
width: 20%;,"Màn hình ám vàng, hỗ trợ thiếu đồng bộ thu hồi sản phẩm chậm trễ!"
width: 20%;,"vừa nhận hàng được hai ngày nhưng bàn phím có dấu hiệu không nhận điện, chập chờn,
mong tiki có chính sách hỗ tợ đổi trả."
width: 40%;,không giống hình
width: 40%;,"Bàn phím tạm ổn ạ, nhưng nó bị cong đấy"
width: 40%;,
width: 20%;,"Sạc rất chậm, chậm hơn cả củ sạc thông thường"
width: 20%;,"chua biet the nao, de dung xem sao"
width: 20%;,"Tiki hẹn 16/12/2019 giao hàng nhưng đến ngày 17/12/2019 vẫn chưa thấy hàng, thậm chí cũng không thấy thông báo sẽ giao hàng trễ hay bất cứ 1 phản hồi nào về việc này. Sau khi liên hệ đến bộ phận chăm sóc khách hàng thì cũng chỉ nhận được thông tin là đang vận chuyển sẽ giao hàng trong tuần chứ không hề cho biết thêm thông tin về lý do giao hàng trễ hay 1 lời xin lỗi nào. Bộ phận chăm sóc khách hàng rất tệ."
width: 20%;,"Sản phẩm lỗi cổng HDMI,liên hệ với hotline, gửi mail hỗ trợ,nay vẫn chưa tới lấy hàng."
width: 20%;,
width: 20%;,Mới nhận hàng check hàng và cảm giác vô cùng thất vọng ạ... Tai nghe CHỈ nghe được một bên tai trái????? Đã kiểm tra qua nhiều thiết bị nhưng chỉ hoạt động mỗi tai nghe trái?? Bây giờ không biết xử lý thế nào luôn mọi người ạ
width: 20%;,"Tiki giao hàng nhanh, nhưng khi lấy về cắm vô máy tính thì lại không nhận. Tiki hỗ trợ đổi lại xem thế nào với"
width: 20%;,Mình cắm vào máy nhưng không nhận. Thử với nhiều máy rồi. tính đổi mà không biết liên hệ thế nào
width: 20%;,hàng không tốt tí nào cả lan bam
width: 20%;,"Âm thanh nghe quá tệ, sử dụng cho đàn organ phải dùng đầu chuyển, phát ra thiếu âm sắc. Thu mic thì bị echo quá nhiều"
width: 40%;,"tiki ơi bạn thu hồi tai nghe giao lỗi cũng lâu rồi, khi nào mình nhận được cái khác? hay định hoàn tiền lại cho mình?"
width: 20%;,"âm bass yếu, chất lượng thuộc dòng rẻ tiền nên nói chung không có gì đặc biệt ở sp này."
width: 20%;,Mình nhận sản phẩm và chỉ nghe đc 1 bên tai. Bên còn lại k có tiếng
width: 20%;,tai nghe vừa nhận chỉ nghe dc 1 bên mong shop xem xét đổi lại
width: 20%;,"hàng chất lượng kém, chỉ nghe được 1 tai, vậy có thể đổi lại không shop"
width: 20%;,
width: 20%;,"Ổ cứng hoạt động chậm, không sử dụng được, bị ngắt kết nối liên tục. Đề nghị Tiki giải quyết"
width: 20%;,Quá tệ tại sao tôi mua hàng mới mà lại giao cho tôi hàng cũ trầy xướt lung tung vậy??? Đề nghị bên tiki và bên giao hàng liên lạc giải quyết vấn đề của tôi
width: 40%;,hang bi lổi mis
width: 20%;,"pin này chắc là của đồng hồ treo tường, kg phải của đồng hồ đeo tay thông minh, to quá!"
width: 20%;,Sai sao k dc vay shop
width: 40%;,"tôi có mua san pham kich song xiaomi này ngày 11/9 hiện bị lỗi ko dùng dc, dù tôi đã thuc hien reset giờ muốn bảo hành đổi sản phẩm như thế nào? lúc tôi mua hộp bị bong tróc ko có seal."
width: 20%;,"Hàng mới về nghe được vài hôm đã hỏng, không biết bị gì mà không có tín hiệu gì cả, đã liên lạc vs shop đổi lại nhưng shop yêu cầu gửi để bảo hành. Lúc trước mua 1 cái xài ok, cái sau mua cho thằng em lại bị vậy. Thất vọng, hy vọng được giải quyết sớm."
width: 40%;,"Đây là lần thứ 2 tôi mua loại này, âm thanh nhỏ và thời gian sử dụng ngắn hơn loa cùng loại tôi mua trước đây , nhưng phải công nhận Tiki rất làm tốt khâu chăm sóc khách hàng!"
width: 40%;,"mới nhận hàng hôm qua..có dây sạc loa nhưng k có đầu sạc, micro thì chưa j đã rớt nắp trên . hát mic nghẹt nghẹt chữ có chữ mất. loa nghe cũng dc nhưng k biết bền ntn"
width: 20%;,Loa P88 mới mua không rõ do micro hay do loa mà hát không lên tiếng. Mặc dù đã cắm mic và điều chỉnh âm lượng mic hết cỡ rồi vẫn không được
width: 40%;,nhận hàng hôm 17/12 vì bận tối hnay về mới mở hàng ra tets nhưng míc cắm vào ko nói đc loa rè và nhỏ
width: 20%;,"không giống quảng cáo ban đầu
pin yếu hơn, công suất yếu hơn"
width: 40%;,"không có mic luôn mong xem xét lại
loa hơi rè  🔉 âm lượng khó điều chỉnh"
width: 40%;,Led sáng đc 1 ngày. đến ngày thứ 2 thì đen thui luôn. Quạt vẫn chạy. Ko biết phải làm sao
width: 40%;,tại sao mà cắm mic vào loa mà không phát ra tiếng trong khi âm lượng đã bật hết mức
width: 20%;,sao sp của em mở nguồn không lên vậy ạ. Em mở nút on trên đầu máy mà máy không hoạt động
width: 20%;,Bán hàng mà phụ kiện dây nguồn đi kèm ko có là sao
width: 20%;,quá là thật vọng với sản phẩm này
width: 20%;,Mic k dùng được
width: 20%;,
width: 20%;,
width: 20%;,
width: 40%;,"Hàng được đóng gói cẩn thận. Tuy nhiên, khi sử dụng, chuột nhận tín hiệu và hoạt động bình thường trong khi bàn phím thì kém hơn.
Bàn phím lúc nhận, lúc không, thường xuyên mất kết nối."
width: 40%;,"Mình  mua cắm vào TV nên cũng ko đụng chạm đến thường xuyên nhưng nhìn chung chất lượng ko đc như mong đợi, chuột di hơi dít, bàn phím thì ko có công tắc tắt bật, khá khó hiểu. Thế  này chắc đc vài 3 tuần là hết pin"
width: 20%;,"Bàn Phím phản hồi rất chậm, như kiểu máy bị lag. Gõ mãi mới được!"
width: 20%;,Sản phẩm bị dính phím số 2 ở bàn phím số. Đổi bảo hành thế nào?
width: 20%;,"Chuột dùng được, còn bàn phím rất chập chờn lúc được lúc không"
width: 40%;,Chuôt thì dùng ok. bàn phím dùng kém. nhanh hết pin
width: 40%;,"Mình đã test bằng ip X và oppo A7, loa chỉ to 1 nấc thôi, thực sự rất ổng tiền. Âm thanh khi dùng loa và ko dùng chã khác gì mấy :("
width: 20%;,"tôi  khuyên  ae ko nên  mua, mau hư  lắm  tôi  sài  được  2 ngày  là  hư  ngay cắm  sạc  vào  là  gãy  chuôi  sạc  liền ,giá  thì  đắt  hơn  ngoài  65 k tôi  khuyên  các  ace ko nên  mua"
width: 20%;,"Sản phẩm gì mà ko mở lên được
Tiki làm ăn mất uy tín
Vui lòng liên hệ để khách đổi sp khác
Buôn bán ko có tâm gì cả..1 trang TIKI mà bán hàng vậy đó"
width: 40%;,"em đã thử đặt điện thoại và phát nhạc mà loa vẫn không cảm ứng , chẳng một chút âm thanh lớn nào cả ."
width: 20%;,"sản phẩm đóng gói với giao hàng cũng khá ổn,nhưng khi dùng sản phẩm thì không nghe được 1 tiếng,toàn è è"
width: 20%;,"Loa rất rè, không êm. Sản phẩm giao bị hở khớp, mình đã cố gắn đẩy vào nhưng chỉ được đến đó. Thất vọng nhé."
width: 20%;,"Loa cắm sạc mãi pin k vào, kết nối với đt k tốt, k biết làm cách nào sạc pin đc"
width: 20%;,Loa rè lắm . Nghe nhỏ cũng rè . Mong shop xem lại
width: 40%;,đã nhận hàng nhưng ko kết nối đc blutool 😡😡😡😡😡😡😡
width: 20%;,moi nhan hang. mua 2 cai . khong cai nao phat nhac het. vai thiet
width: 20%;,Hàng mua hư không xài đc nói sửa lại dùm bửa giờ 15 ngày chưa thấy
width: 20%;,Chưa sử dụng đã hư. Mua về không hề sử dụng được
width: 20%;,"sản phẩm thì cũ, âm thanh rất rè nghe k hay nhỏ k chất lượng"
width: 20%;,Nhận hàng lỗi chờ nhận lại sản phẩm quá lâu
width: 40%;,Shop ơi mới mua về dc có mấy ngày giờ k sử dụng dc nữa
width: 20%;,Máy lag hơn
width: 20%;,"Sản phẩm bị lỗi cổng sạc type 1 không sạc được cho điện thoại   , đã liên hệ nhà bán hàng  và nhận được câu trả lời ! Yêu cầu Tiki hỗ trợ hoàn tiền cho sản phẩm này"
width: 20%;,mình mua về nhưng ko sạc được cho samsung galaxy note plus. sạc 2h không vào điện. Mong muốn dc trả lại.
width: 40%;,"Có mỗi củ sạc, không có dây kèm theo cũng không nói rõ để còn biết mà mua/
Chất lượng: chưa biết"
width: 20%;,sp không dùng sạc được cho laptop HP  Elitebook 840 G5
width: 20%;,"Máy bị lỗi ko tiếp nhận sóng được, tôi muốn đổi lại sản phẩm khác"
width: 20%;,"Đổi trả trong 30 ngày (7 ngày đối với sản phẩm điện tử), bây giờ chưa được 30 ngày sản phẩm hư do nhà sản xuất, đồng ý là không thể đổi trả nhưng đến chính sách bảo hành giờ nói ngang là không có bảo hành thì đến chịu"
width: 20%;,tai nghe sài đc 3 tiếng hư người nói cho mình thì ko nghe mà mình nó thì người ta nghe
width: 20%;,"em mới mua tai nghe xong, ko nghe đc ạ, cắm kiểu gì cũng không nghe đc không hiêir"
width: 20%;,tai nghe ok nhưng tại sao mic không nói được ?
width: 20%;,
width: 20%;,"Khi nhận được sản phẩm, mình check serial  trên trang dịch vụ bảo hành của apple (https://checkcoverage.apple.com/) thì apple báo là ko có hiệu lực bảo hành với sản phẩm này.
Trong khi đó khi ra bán trên trang tiki thì bảo máy này bảo hành chính hảng apple."
width: 40%;,"Mua cho con, tải nhạc losless xuống dùng thử cảm thấy âm thanh bình thường không hơn nghe nhạc qua đt smartphone. Lý do mua là để trẻ con có phương tiện giải trí mà không dùng các thiết bị có cài sẵn game vs duyệt ưeb nên chấp nhận!"
width: 40%;,tôi mua sản phẩm hôm qua nhưng ko kết nối bluetooth với điện thoại được. có phải sản phẩm bị lỗi không?
